,year,artist,track,id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
4681,2003,Howie Day,Collide,6dwkFmLUz6hx2CZG2EqLol,64,0.636,0.625,11,-7.895,1,0.0277,0.222,5.35e-05,0.119,0.342,93.931,249120,4
4682,2003,Beyoncé,Naughty Girl,0YGQ3hZcRLC5YX7o0hdmHg,64,0.588,0.461,6,-8.686,0,0.161,0.237,1.54e-05,0.0913,0.659,200.053,208573,4
4683,2003,The Ataris,The Boys of Summer,5BmagRD7Thki6O1zZwbxBy,64,0.251,0.954,6,-2.879,1,0.0691,0.000674,0.000132,0.0975,0.264,191.059,258000,4
4684,2003,Beyoncé,"Me, Myself and I",6XsT5UGfpaFeHQf5LRIy4W,62,0.75,0.458,1,-9.092,1,0.0803,0.226,3.25e-05,0.137,0.536,83.61,301133,4
4685,2003,Dashboard Confessional,Hands Down,6yVSp9H2STyLeOs7pjy2w4,62,0.463,0.827,3,-4.085,1,0.0437,0.013,2.41e-05,0.0964,0.26,94.035,186867,4
4686,2003,LeAnn Rimes,How Do I Live,7BD50ATrF3Vab5FQy7vtK8,68,0.577,0.462,2,-7.989,1,0.0279,0.128,0,0.0822,0.258,128.303,266973,4
4687,2003,Marco Antonio Solís,Más Que Tu Amigo,1Vy7WUJubV9JEoebuJ9dfe,71,0.786,0.604,0,-7.608,0,0.0413,0.221,0.0166,0.063,0.81,97.461,209507,4
4688,2003,Don Omar,Dale Don Dale,1PZrHbJjt5t7dP9OGRxcD0,70,0.831,0.818,2,-7.827,1,0.0825,0.0242,0.000336,0.0892,0.807,95.023,212413,4
4689,2003,Korn,Right Now,437ShA8eBSfBmezIP9MeX1,59,0.56,0.935,11,-3.609,0,0.0986,0.000726,0.000645,0.0776,0.383,102.946,189960,4
4690,2003,A Perfect Circle,The Outsider,6CqYhhUPJORx1vvdTNc8jv,63,0.328,0.843,6,-6.644,1,0.0887,0.000111,0.801,0.0496,0.422,113.329,246000,4
4691,2003,Toby Keith,I Love This Bar,32jHB7W9b08OTorAqR0cJo,61,0.608,0.825,2,-6.303,1,0.0419,0.024,0.00656,0.346,0.454,115.049,335333,4
4692,2003,Shinedown,Simple Man - Rock Version,6WXdlIUbsqFSS6T63eCBxx,59,0.532,0.625,7,-4.95,1,0.0293,0.064,0,0.223,0.225,120.853,265800,4
4693,2003,Grupo Bryndis,"Quizás Si, Quizás No",2xVueNhj6UehdAPDBWK7DN,66,0.634,0.738,5,-7.785,1,0.0608,0.477,1.12e-06,0.0935,0.859,167.718,192427,4
4694,2003,Alicia Keys,You Don't Know My Name,6LGwYMXXgURfaequXipzHx,64,0.264,0.663,9,-8.264,1,0.187,0.59,0.00443,0.342,0.249,167.078,366733,4
4695,2003,King Geedorah,Next Levels,58MeeOMk6PMQxXWY9YCNPD,63,0.729,0.557,6,-11.264,1,0.243,0.651,0.000123,0.262,0.897,92.814,229320,4
4696,2003,Linkin Park,Numb,0kO3njY9N1Rxgv27Ha1lLh,59,0.496,0.863,9,-4.153,1,0.0381,0.0046,0,0.639,0.243,110.018,185587,4
4697,2003,Josh Turner,Long Black Train,2HqCaO7BV010qXS5FuiTED,60,0.537,0.699,10,-6.615,1,0.0399,0.237,2.27e-05,0.114,0.814,84.905,250627,4
4698,2003,Deftones,Needles and Pins,1oTKnx7AgEhA5wUs3Z8rrr,62,0.374,0.916,6,-5.153,1,0.0512,8.64e-06,0.216,0.394,0.624,140.471,203067,4
4699,2003,Yellowcard,Only One,0gZp88SA5OcujHLDGkxtI3,64,0.477,0.907,1,-4.814,0,0.0899,8e-05,7.82e-05,0.149,0.304,81.291,257400,4
4700,2003,Cam’ron,Hey Ma,6a8lMvYwJBwV4OtmdI1aDb,58,0.764,0.669,8,-5.57,1,0.363,0.0285,5.09e-06,0.337,0.934,89.832,230080,4
4701,2003,No Doubt,It's My Life,2fOxxLz9JVe53itq6pfBak,60,0.606,0.75,8,-4.535,0,0.0306,0.00264,0.000788,0.321,0.771,126.316,225867,4
4702,2003,Junior Senior,Move Your Feet,4jacsL77ZYnpInmTtUBaJW,59,0.755,0.895,9,-2.619,1,0.0883,0.0507,0.0737,0.222,0.844,118.871,181907,4
4703,2003,Martina McBride,This One's for the Girls,01CnYyPXMFRzOFVQBU8WMb,60,0.613,0.801,8,-4.431,1,0.0354,0.0626,1.15e-05,0.124,0.609,126.966,243160,4
4704,2003,Valentín Elizalde,Vete Ya,3gqgSM82j6NMAj4Jllr06T,69,0.811,0.323,10,-13.873,1,0.0744,0.504,1.63e-05,0.019,0.764,88.018,157760,4
4705,2003,The Mountain Goats,No Children,5cxnSTLzGD1t9xcdmJYFVB,61,0.607,0.411,1,-7.566,1,0.0414,0.603,0.000671,0.103,0.412,84.94,168307,4
4706,2003,Café Tacvba,Eres,6kdCN6gTWLcLxmLXoUcwuI,73,0.583,0.731,9,-6.18,0,0.0271,0.0107,0.0136,0.238,0.446,149.987,267600,4
4707,2003,King Geedorah,Fazers,1R28m5eWk1EV9FQ3puWrUp,62,0.423,0.965,2,-2.011,1,0.166,0.0105,1.01e-05,0.234,0.719,90.564,197133,4
4708,2003,Thomas Newman,Nemo Egg (Main Title),7jSQaXLzpLHjSQTev2krvT,63,0.164,0.0248,5,-27.25,1,0.0462,0.98,0.967,0.103,0.0553,79.083,76133,3
4709,2003,Deftones,Minerva,1gzWd0ILFaCoHUfQSkCIvl,62,0.349,0.934,3,-5.518,0,0.0644,0.000152,0.623,0.281,0.0788,124.055,257813,4
4710,2003,AFI,Girl's Not Grey,3fttmSWGThBQTNkuHMoCTN,60,0.389,0.905,8,-4.494,0,0.0354,0.00844,0.00016,0.124,0.672,121.836,190493,4
4711,2003,Casting Crowns,Who Am I,5VUQsLff8A3ruAyCdTxqzg,64,0.545,0.472,11,-7.552,1,0.0279,0.434,0,0.0684,0.193,134.027,335907,4
4712,2003,Type O Negative,I Don't Wanna Be Me,4eGHEHqoDMMejzPhRFTc7p,64,0.474,0.977,8,-8.651,0,0.15,0.024,0.604,0.0931,0.0449,100.557,308827,4
4713,2003,Gary Allan,Nothing On But The Radio,3SRuODYNV4j2ckkJ9Samju,58,0.679,0.736,9,-5.954,1,0.026,0.0572,9.25e-06,0.139,0.664,109.444,212027,4
4714,2003,Orleans,Dance with Me,3D0fUBloGwPcLGLyheGWXu,61,0.565,0.392,2,-10.083,1,0.0268,0.551,0.000106,0.247,0.493,98.485,180480,4
4715,2003,Jet,Cold Hard Bitch,5u6fnmRO5V0PTl5M2Eekeu,61,0.458,0.895,2,-3.972,1,0.0681,0.000219,0.000394,0.106,0.357,130.327,243200,4
4716,2003,Wayne Wonder,No Letting Go,5dWfl2PBpKHpBVdz95wxK1,63,0.496,0.819,5,-5.656,0,0.0444,0.0479,0.000215,0.177,0.317,100.215,202013,4
4717,2003,King Geedorah,Lockjaw,6K6rqLZ7PBDx3PNA4snQzK,62,0.601,0.918,8,-5.455,1,0.338,0.113,4.88e-06,0.149,0.832,107.893,63000,4
4718,2003,Klaus Badelt,He's a Pirate,08QaHlMPWuO5PUxjl61bXn,64,0.465,0.687,10,-10.964,1,0.0495,0.0206,0.929,0.121,0.13,70.507,90427,4
4719,2003,The Strokes,12:51,6Yu1OL8I0D4vjOzYdsXYGK,65,0.451,0.889,4,-3.838,1,0.0379,0.312,0.8,0.558,0.592,145.056,153133,4
4720,2003,Shinedown,Simple Man - Acoustic,4VuKGQiCzE5BdSdvp6Hjoh,60,0.568,0.367,7,-8.15,1,0.0318,0.768,0,0.279,0.41,121.074,320267,4
4721,2003,Jack Johnson,Gone,4sX4O9mgw76aWhehf1eSRD,64,0.816,0.338,11,-11.989,0,0.0471,0.832,0.00104,0.119,0.756,97.027,130013,4
4722,2003,Brand New,The Quiet Things That No One Ever Knows,3IlY76VbP31zwPY0S2EMjh,59,0.202,0.797,6,-5.809,1,0.0729,0.0163,3.83e-06,0.0986,0.246,80.284,241640,4
4723,2003,Dido,White Flag,3adnLFXKO5rC1lhUNSeg3N,57,0.509,0.538,5,-6.835,1,0.0379,0.306,5.03e-06,0.091,0.284,170.111,240600,4
4724,2003,Thrice,The Artist In The Ambulance,0arNrzPygksLY2pEbRgBjw,60,0.522,0.88,5,-4.104,0,0.0633,9.38e-05,0.00111,0.0812,0.701,174.762,219267,4
4725,2003,Brad Paisley,Whiskey Lullaby (feat. Alison Krauss),6iblnklMzUKIXAtjk5lzIy,62,0.52,0.333,2,-11.508,1,0.0302,0.816,0,0.188,0.198,74.165,259893,4
4726,2003,Brad Paisley,Mud on the Tires,4AQWKGBWTR7fVuUKxi5sKE,59,0.445,0.744,2,-7.978,1,0.0424,0.343,6.73e-05,0.167,0.48,185.199,208267,4
4727,2003,Linkin Park,Don't Stay,27gUeiai56GKF6TxvmPJut,58,0.488,0.995,1,-3.096,0,0.108,0.00153,0,0.911,0.679,90.058,187933,4
4728,2003,A Perfect Circle,Weak And Powerless,7gDVjl5fEw2OPAtjbW4LzR,61,0.483,0.841,1,-7.494,0,0.0523,0.000172,0.861,0.108,0.13,159.747,195133,3
4729,2003,A Perfect Circle,Pet,27msmgcdSRniJHfocEf6EH,60,0.542,0.806,8,-4.973,1,0.0482,0.0021,0.436,0.291,0.333,140.155,274333,4
4730,2003,G-Unit,Poppin' Them Thangs,4E5IFAXCob6QqZaJMTw5YN,70,0.769,0.818,6,-1.385,0,0.192,0.263,0,0.0787,0.918,88.017,240800,4
4731,2003,Nathan Lane,"Hakuna Matata - From ""The Lion King"" Soundtrack",5khPZny1Hf4w1XyHrZ6T0n,60,0.425,0.399,0,-13.738,1,0.137,0.635,2.38e-05,0.138,0.726,165.799,213640,4
4732,2003,Linkin Park,From the Inside,60IkVf7UfQXmt5CwkpcX8a,60,0.466,0.965,1,-2.597,0,0.0904,0.042,0,0.101,0.453,95.028,173933,3
4733,2003,Coheed and Cambria,A Favor House Atlantic,4KliQFRlvNKnlVYzMMbSMq,58,0.294,0.97,4,-4.942,1,0.265,0.000706,0,0.123,0.144,166.475,234707,4
4734,2003,Julieta Venegas,Andar Conmigo,05iMQqncVBIm4AE26EvaTL,71,0.77,0.585,0,-8.06,1,0.0285,0.3,0,0.116,0.912,116.994,193373,4
4735,2003,Bronco El Gigante de America,Estoy A Punto,3eDwN4LpjslZFUARGab60u,56,0.779,0.677,9,-4.392,1,0.0389,0.243,0,0.0199,0.947,151.851,197120,4
4736,2003,Jesús Adrián Romero,Sumérgeme,4vmPvQY7m6MC77mKDdJIkD,68,0.492,0.51,0,-9.141,1,0.0366,0.623,0,0.967,0.199,90.306,327653,4
4737,2003,Baby Bash,Suga Suga,14B2bUopOga5V3ypld7d6n,56,0.691,0.741,5,-3.033,0,0.252,0.703,1.11e-05,0.109,0.512,82.525,243493,4
4738,2003,Bronco El Gigante de America,Dalo Por Hecho,1IqVAU5yMBuOLZ3larlRkk,56,0.423,0.732,10,-2.906,1,0.0442,0.315,0,0.142,0.674,203.757,175533,4
4739,2003,Tracy Byrd,Drinkin' Bone,7BB3emVX0QaFVddCHiO9wt,58,0.77,0.833,5,-4.536,1,0.028,0.0793,0,0.0819,0.964,109.928,131867,4
4740,2003,Chris Cagle,Chicks Dig It - Single Edit,0nprj2O0teCglthuhzTG5o,57,0.596,0.921,7,-4.987,1,0.0504,0.0221,0,0.303,0.703,104.024,210560,4
4741,2003,Chad Kroeger,Hero (feat. Josey Scott),779ooI3rBd0CLqCiiJmtVo,65,0.427,0.843,4,-4.54,1,0.0364,0.00216,0,0.179,0.304,147.387,200480,3
4742,2003,Chingy,One Call Away,0UNTBB02C1aB55Fu4H63qd,61,0.765,0.821,4,-5.926,0,0.183,0.0918,0,0.217,0.962,162.519,276800,4
4743,2003,Nickelback,Figured You Out,1Yuim9eHBfG8YUJII28XDF,59,0.544,0.867,10,-5.527,1,0.0517,2.63e-05,0.0165,0.266,0.726,93.925,228480,4
4744,2003,Evanescence,Everybody's Fool,0tWEB6BxbI48XN79QE1JbT,66,0.437,0.835,2,-5.076,0,0.0405,0.00145,2.27e-05,0.245,0.296,95.111,195880,4
4745,2003,Linkin Park,Breaking the Habit,4HcDu9IGRCvSTJE4yW5Ugv,57,0.579,0.849,4,-5.218,0,0.0303,0.108,0,0.0909,0.581,100.021,196907,4
4746,2003,Ana Bárbara,Bandido,5YH0im36TvDjT5CN2VsHHK,66,0.802,0.849,8,-5.351,1,0.081,0.16,0,0.105,0.945,96.035,179773,4
4747,2003,Grupo Laberinto,El Indio Enamorado,77Yhcsal6ceWoLqYbDCeaZ,63,0.65,0.427,9,-5.306,1,0.0515,0.742,2.15e-06,0.133,0.916,95.547,188128,3
4748,2003,G-Unit,Wanna Get To Know You,1dHJETCn2X1R1YwVlMvSza,61,0.513,0.826,10,-3.651,0,0.132,0.106,0,0.0675,0.889,76.91,265027,1
4749,2003,Stone Temple Pilots,Plush - Acoustic,3ftHrCjsTUPLgI48m67byk,63,0.643,0.364,5,-11.018,0,0.04,0.715,0,0.659,0.283,133.377,230293,4
4750,2003,Slightly Stoopid,Officer,57FmgryMQDg7fxbyR65dcT,57,0.722,0.869,4,-4.525,1,0.107,0.561,0.000765,0.447,0.64,95.02,231733,4
4751,2003,Pet Shop Boys,Always on My Mind - 2003 Remaster,2SWn864dJI5RNyrp3F4Kp1,55,0.533,0.889,7,-4.566,1,0.0362,0.00366,0.0593,0.338,0.579,124.768,237653,4
4752,2003,Lil Wyte,Oxy Cotton,5PtMwNq8Dp31uYdGGacVJE,56,0.816,0.578,9,-6.912,1,0.233,0.0228,0,0.114,0.265,148.077,193920,4
4753,2003,The Strokes,What Ever Happened?,78Gzxi27GuNHTfkn2BylG4,62,0.547,0.596,11,-6.044,1,0.0339,8.02e-05,0.739,0.273,0.584,116.17,169507,4
4754,2003,Marco Antonio Solís,Invéntame,1nwdRwqxMlKl3c7Qh8KsrG,70,0.565,0.604,2,-5.075,1,0.0303,0.21,2.82e-06,0.323,0.278,93.024,209387,4
4755,2003,Lynyrd Skynyrd,Sweet Home Alabama - Edit,72FTNsVwlDXMgxyEnmjwM0,62,0.63,0.655,7,-9.725,1,0.0241,0.221,0.00124,0.114,0.91,97.817,220693,4
4756,2003,The Chords,Sh-Boom,6ZKB999ZdaFVgrYWvxkl49,55,0.676,0.448,5,-9.295,1,0.0514,0.79,0,0.124,0.867,136.572,147267,4
4757,2003,Kelis,Milkshake - Radio Mix,2s0ouHqJebHfiQ6C1GUFJd,55,0.891,0.77,1,-6.124,1,0.0439,0.00862,0.0315,0.155,0.819,112.997,182627,4
4758,2003,Eagles,Hotel California - 2013 Remaster,4Vn7TykT27PIygBiZjTR2s,56,0.579,0.508,2,-9.484,1,0.027,0.00574,0.000494,0.0575,0.609,147.125,391376,4
4759,2003,Eminem,Go To Sleep,66ezChUOWvgzRQAi3Ay1wt,64,0.571,0.861,7,-2.696,1,0.383,0.00172,0,0.317,0.372,179.815,282027,4
4760,2003,Pat Green,Wave on Wave,7rS87NoPWbAkVURdVFbGH9,56,0.671,0.755,2,-5.274,1,0.0252,0.178,2.64e-05,0.0675,0.362,103.552,244373,4
4761,2003,Ginuwine,In Those Jeans,5ojJNnX5ND2gMGojPd3NiO,59,0.691,0.541,1,-5.873,1,0.0776,0.508,0,0.0753,0.319,127.683,243307,4
4762,2003,Kelly Clarkson,Miss Independent,2CZi8d774dBB0wiuWMIpr8,56,0.655,0.623,11,-6.302,0,0.116,0.0861,0.000346,0.0652,0.615,175.973,214787,4
4763,2003,Ludacris,Stand Up,2CtCwQhY0ZLvr8L2l8Bo6e,58,0.751,0.84,6,-4.855,1,0.349,0.367,0,0.0916,0.801,99.057,213760,4
4764,2003,Avant,Read Your Mind,6cR1U61DMpYbS2TtNTlSvo,57,0.755,0.381,8,-6.696,0,0.0711,0.291,5.13e-06,0.0974,0.695,73.108,263507,4
4765,2003,Michael Jackson,Black or White - Single Version,6wdviVWctiZnY6tVn6bh6A,65,0.759,0.927,9,-2.768,1,0.051,0.11,0.029,0.374,0.96,115.075,198507,4
4766,2003,Finger Eleven,One Thing,2BepFzUWfczDk68DXj10w3,57,0.588,0.555,1,-9.401,1,0.0334,0.447,0,0.0806,0.445,151.991,279573,4
4767,2003,Sin Bandera,Que Lloro,62clthR0fZmLbxeqxVJatQ,71,0.593,0.415,9,-9.774,1,0.03,0.754,4.86e-06,0.117,0.323,139.948,240613,4
4768,2003,The Diplomats,Dipset Anthem,3rvM0obwHthpskrZKQxYLa,59,0.699,0.696,0,-5.745,1,0.191,0.103,0,0.211,0.428,83.596,249040,4
4769,2003,Julieta Venegas,Lento,2NsMwNWumJXCdTg2IZCLZ5,67,0.762,0.745,5,-7.426,1,0.0442,0.202,3.05e-05,0.042,0.804,143.965,239227,4
4770,2003,The Strokes,Automatic Stop,6DUKQUhWqUySYngLXLNwP2,62,0.675,0.535,1,-6.109,1,0.0376,0.00329,0.719,0.104,0.914,105.921,207133,4
4771,2003,Outkast,Hey Ya!,3AszgPDZd9q0DpDFt4HFBy,61,0.715,0.97,0,-2.206,1,0.0648,0.0644,0.000156,0.205,0.963,79.504,239240,4
4772,2003,Linkin Park,Somewhere I Belong,1d5UuboIPRMD4HaU3yycKC,56,0.451,0.951,1,-3.754,1,0.0645,0.00038,2.39e-06,0.261,0.442,162.065,213933,4
4773,2003,Liz Phair,Why Can't I?,4z4PB23xYTg1oANmyZovsw,58,0.487,0.759,11,-4.849,1,0.0405,0.0273,0,0.165,0.227,80.958,208360,4
4774,2003,The Offspring,(Can't Get My) Head Around You,1qYcHo4wiesUC2VIRch45G,64,0.539,0.814,7,-4.643,1,0.0771,0.00807,1.36e-05,0.0916,0.646,143.28,134760,4
4775,2003,Hilary Duff,Come Clean,2TZ1apxMDlubCGMsOxcTbT,59,0.577,0.892,8,-5.121,0,0.0675,0.016,6.39e-05,0.299,0.454,118.096,214560,4
4776,2003,Sin Bandera,Mientes Tan Bien,072YgF7J2clpY8DsWOpEri,71,0.607,0.188,7,-15.084,1,0.0326,0.895,1.79e-06,0.109,0.486,135.896,227613,4
4777,2003,Linkin Park,Faint,2uxL6E8Yq0Psc1V9uBtC4F,55,0.554,0.978,4,-3.554,1,0.131,0.111,0,0.0731,0.594,135.095,162600,4
4778,2003,Jean Sibelius,"13 Pieces, Op. 76: No. 3 Carillon",4TxDN6eKixUNTgs3B2e4DE,62,0.253,0.0151,5,-31.25,1,0.0373,0.992,0.862,0.071,0.0505,72.412,95227,3
4779,2003,blink-182,I Miss You,1AdYZ6X00nXmO613Y7GJOl,74,0.423,0.714,11,-8.295,1,0.045,0.00113,6.28e-06,0.0855,0.593,110.017,227250,4
4780,2003,Craig Morgan,Almost Home,6FW9MTGMjR5A6q2o7PLuuz,55,0.525,0.481,8,-6.715,1,0.0251,0.302,0,0.121,0.237,75.974,289000,4
4781,2003,Yellowcard,Breathing,0DxN6Ywom8nnndyQXdSBPy,60,0.382,0.932,4,-3.726,0,0.0716,3.5e-05,0,0.243,0.57,179.581,218707,4
4782,2003,Cold,Stupid Girl,40u9RFyKQfXwpPjFzK1bGO,55,0.43,0.868,0,-4.44,1,0.0639,0.000119,0.000389,0.0836,0.164,138.807,189853,3
4783,2003,Yellowcard,Way Away,63IIUzd6eJBfCGIcF8MFnJ,59,0.357,0.959,2,-4.081,0,0.113,6.93e-06,3.91e-05,0.0825,0.364,179.644,202093,4
4784,2003,Howie Day,Collide - Acoustic Version,5rwq6R0Uq0BngM3rdmCeNg,64,0.582,0.253,10,-11.43,1,0.0259,0.827,2.95e-05,0.091,0.294,90.186,277000,4
4785,2003,Linkin Park,Figure.09,3yE7LC2ZyNWsLRSXHb0J06,56,0.518,0.951,9,-3.198,1,0.0529,0.00919,0,0.148,0.537,98.068,197507,4
4786,2003,Alicia Keys,Diary (feat. Tony! Toni! Tone! & Jermaine Paul),5dxHF4lrDimKqnI3GaZUmC,58,0.663,0.465,8,-9.711,0,0.0317,0.555,0.00183,0.125,0.279,127.932,284160,4
4787,2003,Stone Temple Pilots,Plush,2TAQ9YGehOKWDqDak5DuXc,60,0.417,0.913,7,-6.049,0,0.0441,0.00248,1.09e-06,0.166,0.439,144.591,310400,4
4788,2003,Chingy,Holidae In,0FmCLEHfINGqwlyzvklNqy,58,0.81,0.791,7,-5.909,1,0.181,0.0893,0,0.0838,0.948,153.067,314400,4
4789,2003,Beto Quintanilla,Las Águilas Andan Solas,6wQjoZ4ffP7cAIfiwldEWZ,60,0.798,0.707,5,-4.705,1,0.138,0.0807,0,0.199,0.807,114.818,176387,1
4790,2003,Anthony Hamilton,Charlene,0xiuSFBOEHWaJ6rSuUbJWc,58,0.556,0.346,0,-9.809,0,0.311,0.536,0,0.106,0.451,123.869,246773,4
4791,2003,50 Cent,What Up Gangsta,1CYyIsAaTrnmJ8MO2rec5f,56,0.68,0.767,11,-2.387,0,0.0397,0.00213,0,0.0996,0.344,82.518,179467,4
4792,2003,Lumidee,"Never Leave You (Uh Oooh, Uh Oooh)",1AjQE5MtP5jHQMyDepbvLI,63,0.811,0.657,6,-6.197,1,0.362,0.0391,0.712,0.0798,0.777,199.958,184907,4
4793,2003,Death Cab for Cutie,The Sound of Settling,0PTYTZvNNtlvdOwWRYrbfC,57,0.423,0.761,6,-6.593,1,0.0278,0.00559,0.000535,0.215,0.781,175.349,132507,4
4794,2003,Jack Johnson,Traffic In The Sky,1yZFWn5IOy4spqLgJmMLmU,61,0.781,0.484,2,-7.597,1,0.0347,0.713,0.00388,0.173,0.492,129.922,170947,4
4795,2003,Lil' Kim,Magic Stick,0aULRU35N9kTj6O1xMULRR,56,0.849,0.499,2,-7.872,1,0.271,0.117,4.97e-05,0.268,0.504,92.982,359973,4
4796,2003,Frankie Valli & The Four Seasons,"December, 1963 (Oh What a Night!)",7ePFDzrnLt3Ynqgy2UFWri,61,0.727,0.588,1,-9.568,1,0.0253,0.058,5.46e-06,0.0414,0.964,104.413,201093,4
4797,2003,Los Morros Del Norte,La Botella (Dos Botellas De Mescal),2m42oF2K5zPQalKjlGVuez,57,0.786,0.605,7,-7.018,1,0.0827,0.197,0,0.161,0.922,115.71,174693,4
4798,2003,King Geedorah,Anti-Matter,4kVxStqN7DeoZje5aidAn3,59,0.865,0.752,0,-2.461,1,0.272,0.39,7.96e-05,0.106,0.791,95.377,206947,4
4799,2003,Lilly Goodman,"Ven, Te Necesito",45eHVUfCCQgcxSZ0EO1bZq,66,0.671,0.671,3,-7.846,1,0.0314,0.407,0,0.105,0.597,129.915,343747,4
4800,2004,The Killers,Mr. Brightside,003vvx7Niy0yvhvHt4a68B,84,0.352,0.911,1,-5.23,1,0.0747,0.00121,0,0.0995,0.236,148.033,222973,4
4801,2004,Eminem,Mockingbird,561jH07mF1jHuk7KlaeF0s,90,0.637,0.678,0,-3.798,1,0.266,0.209,0,0.156,0.254,84.039,250760,4
4802,2004,Usher,Yeah! (feat. Lil Jon & Ludacris),5rb9QrpfcKFHM1EUbSIurX,81,0.894,0.791,2,-4.699,1,0.112,0.0183,0,0.0388,0.583,105.018,250373,4
4803,2004,Kanye West,All Falls Down,5SkRLpaGtvYPhw02vZhQQ9,78,0.657,0.734,8,-4.832,0,0.484,0.149,0,0.139,0.434,91.03,223507,4
4804,2004,Keane,Somewhere Only We Know,0ll8uFnc0nANY35E0Lfxvg,75,0.453,0.655,9,-4.22,1,0.0259,0.0794,7.61e-06,0.0849,0.368,172.012,236160,4
4805,2004,Slipknot,Duality,61mWefnWQOLf90gepjOCb3,79,0.354,0.982,4,-3.026,0,0.168,0.000237,0.000294,0.204,0.194,143.772,252613,4
4806,2004,MF DOOM,Rapp Snitch Knishes feat. Mr. Fantastik,5KUNwkaNf8l5A9sXZhiCgI,76,0.728,0.832,7,-6.827,1,0.267,0.327,0,0.504,0.825,95.051,172893,4
4807,2004,The Killers,Somebody Told Me,6PwjJ58I4t7Mae9xfZ9l9v,77,0.497,0.97,10,-4.851,0,0.0836,9.04e-05,0.000674,0.101,0.689,138.081,197200,4
4808,2004,Modest Mouse,Float On,2lwwrWVKdf3LR9lbbhnr6R,73,0.649,0.888,6,-4.807,1,0.0293,0.013,2.23e-06,0.0888,0.553,100.975,208467,4
4809,2004,Usher,My Boo,68vgtRHr7iZHpzGpon6Jlo,77,0.662,0.507,5,-8.238,1,0.118,0.257,0,0.0465,0.676,86.412,223440,4
4810,2004,Ciara,"One, Two Step (feat. Missy Elliott)",7uKcScNXuO3MWw6LowBjW1,74,0.944,0.511,5,-10.96,0,0.161,0.042,0.00107,0.0379,0.842,113.046,203787,4
4811,2004,Kelly Clarkson,Since U Been Gone,3xrn9i8zhNZsTtcoWgQEAd,71,0.662,0.741,0,-5.406,1,0.0334,0.00165,0.0303,0.114,0.404,131.0,188960,4
4812,2004,Franz Ferdinand,Take Me Out,20I8RduZC2PWMWTDCZuuAN,78,0.277,0.663,4,-8.821,0,0.0377,0.000409,0.00051,0.136,0.527,104.561,237027,4
4813,2004,Daddy Yankee,Gasolina,228BxWXUYQPJrJYHDLOHkj,80,0.852,0.797,0,-6.543,1,0.0614,0.322,2.69e-06,0.0845,0.741,96.008,192600,4
4814,2004,Green Day,American Idiot,6nTiIhLmQ3FWhvrGafw2zj,78,0.38,0.988,1,-2.042,1,0.0639,2.64e-05,7.86e-05,0.368,0.769,186.113,176346,4
4815,2004,My Chemical Romance,I'm Not Okay (I Promise),7lRlq939cDG4SzWOF4VAnd,74,0.21,0.94,9,-3.427,1,0.123,0.00602,0,0.269,0.255,179.722,186480,4
4816,2004,Zion & Lennox,Yo Voy (feat. Daddy Yankee),5gflgO9EPbIBf16n5TKnQS,81,0.808,0.697,10,-5.899,1,0.241,0.041,0,0.0546,0.554,95.06,232020,4
4817,2004,Kanye West,Through The Wire,4mmkhcEm1Ljy1U9nwtsxUo,73,0.571,0.739,7,-6.11,1,0.247,0.00865,5.21e-06,0.158,0.66,83.089,221227,4
4818,2004,Daddy Yankee,"Lo Que Pasó, Pasó",26QKsGW4hMuwiEE1ftUMHe,79,0.819,0.741,8,-6.538,0,0.0412,0.104,0,0.283,0.84,97.014,210933,4
4819,2004,Gwen Stefani,Hollaback Girl,0LzrhCZFXW94Y8nwtTuRlw,69,0.926,0.916,10,-2.221,0,0.0929,0.35,6.17e-06,0.0234,0.904,110.007,199853,4
4820,2004,Snoop Dogg,Drop It Like It's Hot,2NBQmPrOEEjA8VbeWOQGxO,76,0.888,0.632,1,-3.872,1,0.219,0.19,0,0.101,0.662,91.979,266067,4
4821,2004,MF DOOM,One Beer,4BnrGx9tWNF8aiXl1UhDBa,71,0.376,0.718,7,-6.7,1,0.246,0.0996,0.00332,0.633,0.615,91.115,258587,4
4822,2004,Natasha Bedingfield,Unwritten,3U5JVgI2x4rDyHGObzJfNf,75,0.706,0.8,5,-6.333,1,0.0399,0.00584,0,0.0822,0.629,100.011,259333,4
4823,2004,Slipknot,Before I Forget,6wqJeItl3Vc3az4ZicSQAB,76,0.291,0.974,6,-2.997,0,0.171,0.0177,5.44e-06,0.886,0.348,134.724,278600,4
4824,2004,My Chemical Romance,Helena,5dTHtzHFPyi8TlTtzoz1J9,74,0.356,0.96,4,-3.487,1,0.104,0.0142,0,0.209,0.0857,125.921,204733,4
4825,2004,Crossfade,Cold,6ZxrUCaynLgKSUudACOTwj,68,0.451,0.815,2,-5.55,0,0.0368,6.06e-05,0,0.27,0.618,147.974,194227,4
4826,2004,Bowling For Soup,1985,5oQcOu1omDykbIPSdSQQNJ,69,0.606,0.887,4,-4.404,1,0.0598,0.000242,0,0.337,0.903,119.974,193000,4
4827,2004,JAY-Z,Numb / Encore,5sNESr6pQfIhL3krM8CtZn,78,0.687,0.793,2,-4.254,1,0.166,0.0603,0,0.582,0.751,107.045,205733,4
